ts_code,name,industry,market,list_date,exchange,trade_date,close,pe_ttm,pb,total_mv,dv_ttm,h1_ann_date,h1_end_date,h1_roe,h1_roe_dt,h1_roic,h1_profit_dedt,h1_ocfps,h1_eps,h1_debt_to_assets,h1_grossprofit_margin,h1_netprofit_margin,h1_or_yoy,h1_netprofit_yoy,h1_dt_netprofit_yoy,h1_ocf_to_or,h1_ocf_to_profit,h1_interestdebt,h1_netdebt,h1_current_ratio,h1_rd_exp,fy_ann_date,fy_end_date,fy_roe,fy_roe_dt,fy_roic,fy_profit_dedt,fy_ocfps,fy_eps,fy_debt_to_assets,fy_grossprofit_margin,fy_netprofit_margin,fy_or_yoy,fy_netprofit_yoy,fy_dt_netprofit_yoy,fy_ocf_to_or,fy_ocf_to_profit,fy_interestdebt,fy_netdebt,fy_current_ratio,fy_rd_exp,years,profit_positive_years,cash_positive_years,roe_median,roic_median,cash_conversion_median,gross_margin_std,profit_cagr5,revenue_cagr5,market_cap_yi,financial,quality_score,growth_score,valuation_score,score,eligible_basic,eligible,gate_failures
300394.SZ,天孚通信,通信设备,创业板,20150217,SZSE,20260918.0,284.66,133.7092,49.6936,31051424.45,0.3513,20260819.0,20260630.0,20.4905,20.1839,19.7111,1186263481.07,0.9175,1.1057,17.5629,60.8696,42.5898,15.1492,33.9224,36.76,0.3539,72.4997,3648172.96,-2902130695.57,4.3699,194927204.07,20260408.0,20251231.0,42.5335,41.6729,40.8152,1976452906.47,2.4031,2.5958,14.5229,53.9627,39.0763,58.7914,50.1476,50.42,0.3618,79.4326,4469500.67,-2992188142.02,5.3337,266580928.65,5,5,5,24.7407,22.7508,102.9015,2.860176433369102,49.888468108767505,42.672454340714495,3105.142445,False,55.28611661990062,24.02984,0.439125,79.75508161990062,True,True,
920599.BJ,同力股份,工程机械,北交所,20210222,BSE,20260918.0,17.06,8.5424,2.1475,789067.65,4.059,20260826.0,20260630.0,11.1414,10.8651,10.508,395519989.12,1.1076,0.8868,56.8944,20.722,11.4104,12.1331,26.26,24.55,0.1442,109.1248,213607149.21,-2100357824.0,1.5646,120628358.0,20260411.0,20251231.0,25.0141,24.7456,23.3083,830341712.5,0.8504,1.8436,53.4572,22.9921,13.1376,3.975,5.8345,6.97,0.0616,40.8372,151438577.83,-1999094507.95,1.6559,224165713.66,5,5,5,25.5166,23.3083,40.8372,2.1249382221608233,20.751732422722526,18.471999687700837,78.90676500000001,False,43.94538027781615,20.774724250351547,15.0,79.7201045281677,False,False,总市值低于200亿元或缺失；五年经营现金流利润总额比中位数低于60%或缺失
002690.SZ,美亚光电,专用机械,主板,20120731,SZSE,20260918.0,15.39,18.5661,5.2756,1357750.2771,4.5484,20260826.0,20260630.0,11.4515,10.6628,10.8817,293262609.32,0.303,0.357,20.1797,54.493,29.5588,4.2021,4.026,-0.68,0.2509,77.8392,502809.92,-1739893730.64,4.0385,67417713.03,20260331.0,20251231.0,25.166,24.7453,23.6512,707095126.75,1.0905,0.8151,18.8795,53.9205,29.8778,4.1585,10.7743,12.55,0.3997,116.5184,0.0,-1411796369.65,4.4065,163996831.97,5,5,5,24.7453,23.6512,99.5777,1.421988260148444,12.698365573081393,9.977984418682983,135.77502771000002,False,55.354310084033614,10.060090750859239,14.207533333333334,79.62193416822619,False,False,总市值低于200亿元或缺失
301631.SZ,壹连科技,元器件,创业板,20241122,SZSE,20260918.0,62.32,27.8927,3.0657,797573.8528,1.1462,20260822.0,20260630.0,4.9796,4.7852,4.4764,124042540.45,3.1319,1.01,58.2423,14.0472,4.4925,40.1596,-5.5063,-0.32,0.1384,241.4544,355057854.52,-564103255.22,1.2848,95327044.82,20260429.0,20251231.0,11.9135,11.0001,10.2796,270965669.45,6.6899,3.21,57.3648,15.5338,5.7031,31.8532,25.8812,24.12,0.1188,163.6542,385846616.26,-841433792.84,1.393,172043767.83,5,5,5,28.4901,22.0554,105.0519,2.584243197146894,38.273629784902255,49.09976445266155,79.75738528,False,49.79476704940224,21.21,8.567705555555555,79.5724726049578,False,False,上市不足五年；总市值低于200亿元或缺失
605117.SH,德业股份,电气设备,主板,20210420,SSE,20260918.0,84.63,24.6805,9.3819,10775786.1753,2.4504,20260827.0,20260630.0,24.935,,19.4179,,3.2947,2.14,53.8634,37.6465,25.5229,92.2349,78.5286,,0.3942,134.7738,2093913815.73,-3943829234.17,1.4709,372144440.36,20260410.0,20251231.0,32.0847,30.7109,25.2924,3035007811.1,4.3869,3.51,48.1115,38.1273,25.9221,9.0776,7.108,8.2,0.3261,109.2541,3495334869.8,-3113815728.45,1.5945,562096014.28,5,5,5,38.2013,30.1777,109.2541,7.167836642739565,54.33848950778986,32.23156290821023,1077.57861753,False,48.50342432050999,20.0,10.911777777777779,79.41520209828778,False,False,最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失
603198.SH,迎驾贡酒,白酒,主板,20150528,SSE,20260918.0,37.77,14.9794,2.8514,3021600.0,3.9714,20260826.0,20260630.0,10.9428,10.5568,10.4098,1120726521.95,1.3438,1.45,20.4153,74.0648,34.0882,8.0798,2.7892,2.49,0.3147,69.8445,504873176.21,-208320350.14,4.5239,30341649.74,20260423.0,20251231.0,19.3918,18.6703,18.3988,1911769772.96,1.543,2.48,22.8445,72.5417,33.0533,-18.0431,-23.3125,-25.49,0.2051,46.914,462469215.68,300030238.93,3.859,63987920.3,5,5,5,25.4698,26.3518,72.9102,2.805574405892669,16.630090414676868,11.461743415430469,302.16,False,51.34083028203137,13.083536298868786,14.96425,79.38861658090016,True,True,
920112.BJ,巴兰仕,专用机械,北交所,20250828,BSE,20260918.0,14.34,13.1787,1.7935,170344.86,2.9886,20260827.0,20260630.0,6.5486,6.0904,6.4221,56261461.63,0.3575,0.51,19.6638,27.7199,10.767,4.0415,-21.9786,-25.47,0.0756,57.4649,3750966.48,-310593277.18,3.9801,18412967.53,20260417.0,20251231.0,21.0145,20.4477,20.7916,142353202.97,2.1304,2.09,21.3351,30.0344,13.0586,5.9784,13.0549,11.62,0.1614,98.8197,4933419.92,-349421152.85,3.6711,36016646.95,5,5,5,21.4152,21.226,98.8197,3.258022831104779,27.59054079094152,15.320505103971538,17.034485999999998,False,50.54199539442506,14.936502041588614,13.73575,79.21424743601366,False,False,上市不足五年；总市值低于200亿元或缺失；最新扣非利润下降超过10%或缺失
301552.SZ,科力装备,汽车配件,创业板,20240722,SZSE,20260918.0,24.23,24.1886,2.631,299870.48,3.1747,20260826.0,20260630.0,4.4347,3.8664,4.2998,44920139.26,0.3715,0.42,17.2771,36.0524,19.0376,-6.8395,-37.7614,-43.43,0.1551,69.7112,13188867.15,-353660076.35,4.514,21265145.67,20260404.0,20251231.0,13.3345,12.3106,12.6418,143312179.47,1.4146,1.63,21.4706,35.9912,23.9341,10.6997,3.3294,-1.62,0.1989,71.3886,35226313.54,-367197902.2,3.6555,36324106.98,5,5,5,25.1897,23.7476,71.4722,2.5932942438142272,28.437486775717915,31.06209025368416,29.987047999999998,False,51.26807681190182,16.0,11.92646388888889,79.19454070079071,False,False,上市不足五年；总市值低于200亿元或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
301598.SZ,博科测试,专用机械,创业板,20241220,SZSE,20260918.0,50.69,22.3809,3.0099,298549.9068,3.3537,20260824.0,20260630.0,6.1286,5.929,5.546,58735573.26,-0.3244,1.0308,52.6718,49.3053,23.0017,9.3006,26.6476,25.85,-0.0724,-27.432,11179683.2,-679691055.97,1.8887,22849173.26,20260421.0,20251231.0,12.2265,11.8468,10.9433,116874614.92,3.4156,2.048,51.5143,44.3757,21.4386,9.1542,18.2971,15.46,0.3576,148.7875,812920.61,-806109218.86,1.9594,43640773.73,5,5,4,25.6099,23.5005,136.8146,0.9889550798696547,10.064820172049016,8.710115372584127,29.85499068,False,53.29515555555556,13.046158604089335,12.551925,78.89323915964489,False,False,上市不足五年；总市值低于200亿元或缺失
600563.SH,法拉电子,元器件,主板,20021210,SSE,20260918.0,124.46,23.2414,4.5951,2800350.0,1.848,20260822.0,20260630.0,9.6027,9.446,9.5378,572637812.03,3.6646,2.59,29.017,33.097,21.0637,10.5786,2.2331,3.06,0.2983,122.9149,20066755.59,-343626428.53,2.2174,100862548.46,20260328.0,20251231.0,21.0659,19.9376,20.847,1128326066.75,5.6562,5.3,30.9092,32.1196,22.3922,11.6352,14.7214,10.21,0.2389,92.9636,13785765.49,-257711230.56,2.2409,186767814.24,5,5,5,22.7588,22.8222,92.9636,4.109930351356335,18.306277951660157,23.020350579168223,280.035,False,50.753673362335064,17.60622894453125,10.478577777777778,78.83848008464409,True,True,
301606.SZ,绿联科技,元器件,创业板,20240726,SZSE,20260918.0,55.07,26.541,6.4047,2284908.2686,1.0895,20260825.0,20260630.0,12.405,12.1021,11.8071,420456820.45,-0.1687,1.0387,29.6692,39.1795,7.4255,50.9176,56.9043,62.59,-0.012,-14.9499,152998501.35,-1047983069.31,3.4086,349129515.44,20260331.0,20251231.0,22.4468,21.6609,21.2649,679925869.01,-0.0851,1.6982,30.8629,37.0067,7.412,53.8289,52.4173,53.97,-0.0037,-4.3522,147214376.51,-1246343817.5,3.3416,437808084.07,5,5,4,23.7599,22.8882,44.0802,0.2258656968200342,18.84590079957158,28.227211831497346,228.49082686,False,46.87439215686274,23.030688255862906,8.797208333333334,78.70228874605898,False,False,上市不足五年；五年经营现金流利润总额比中位数低于60%或缺失
920982.BJ,锦波生物,医疗保健,北交所,20230720,BSE,20260918.0,113.39,24.0922,6.4028,1304725.8903,1.321,20260826.0,20260630.0,14.314,13.6308,12.3851,268049768.55,2.5466,2.45,28.9118,84.7018,36.5926,-10.2038,-28.2033,-30.78,0.38,87.2164,392220739.72,-753201106.2,3.7567,54630236.99,20260430.0,20251231.0,38.0198,37.0507,32.8399,635506016.42,5.4752,5.67,26.7092,89.2113,40.474,10.5724,-10.948,-10.77,0.3949,82.0009,304351634.57,-687795336.57,4.0453,152634523.11,5,5,5,37.0507,32.8399,89.534,3.9136791236635626,94.2566011991541,58.14643437814164,130.47258903,False,53.02309340485313,16.0,9.630761111111111,78.65385451596424,False,False,上市不足五年；总市值低于200亿元或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
001389.SZ,广合科技,元器件,主板,20240402,SZSE,20260918.0,169.03,53.9971,10.0777,7990452.0817,0.3819,20260808.0,20260630.0,16.051,15.7791,14.2156,939402064.37,1.982,2.14,38.6044,39.2729,21.776,80.9776,94.3899,96.71,0.2135,86.9984,815258437.09,-1827068598.67,1.6461,230105083.9,20260328.0,20251231.0,28.8088,28.022,24.8498,988047720.68,2.4197,2.4,47.2548,34.4315,18.5181,46.8922,50.2423,45.66,0.1881,90.6052,683470993.21,163681634.36,1.226,279792960.97,5,5,5,26.8765,21.5177,105.8636,6.512447164622527,52.34094770346856,27.82437750440372,799.04520817,False,51.81957449036489,25.0,1.8113527777777771,78.63092726814266,False,False,上市不足五年
603173.SH,福斯达,机械基件,主板,20230130,SSE,20260918.0,29.39,14.6343,2.3531,470240.0,2.7625,20260827.0,20260630.0,7.6079,7.2019,7.1575,143118253.55,0.6286,0.95,66.2544,27.8337,12.885,-20.5164,-39.8162,-42.14,0.0858,59.8077,0.0,-1408840177.19,1.3319,49683570.27,20260424.0,20251231.0,23.3901,22.7711,22.2611,410197449.93,5.7004,2.66,64.5994,26.3077,14.0314,24.1446,61.3356,75.41,0.3037,183.8794,0.0,-1623002595.1,1.3927,115350002.35,5,5,5,22.7711,20.4583,136.695,2.235862421304137,25.47075762697053,22.732548087388004,47.024,False,49.17381735923394,16.0,13.453125,78.62694235923394,False,False,上市不足五年；总市值低于200亿元或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
603025.SH,大豪科技,纺织机械,主板,20150422,SSE,20260918.0,13.57,17.9647,5.4867,1515300.5636,3.3161,20260814.0,20260630.0,19.4089,19.4597,15.4745,533535172.53,0.3182,0.48,40.1492,46.1612,31.3532,23.3648,33.4465,33.55,0.1942,55.1629,677434478.84,-105511955.13,2.4297,105870407.41,20260325.0,20251231.0,27.8039,28.437,21.5766,726284007.39,0.3426,0.64,38.5327,43.3736,25.2766,18.698,21.5424,23.9,0.1274,44.0262,648333500.88,-369147091.44,2.5614,212520761.64,5,5,5,18.9078,19.3203,44.0262,1.5087096794943702,37.04249371515542,29.239180207168538,151.53005636,False,40.12419477124183,25.0,13.486302777777778,78.61049754901961,False,False,总市值低于200亿元或缺失；五年经营现金流利润总额比中位数低于60%或缺失
002001.SZ,新和成,化学制药,主板,20040625,SZSE,20260918.0,26.32,11.2795,2.3192,8089245.9144,3.7926,20260820.0,20260630.0,11.851,11.5798,9.7477,3918936563.72,1.1844,1.3,24.9571,44.2188,30.6798,18.2752,11.3065,6.53,0.2773,76.7605,7384799786.82,-73243018.9,2.6895,605728077.64,20260416.0,20251231.0,21.7741,21.6896,17.4486,6737938475.03,2.8624,2.21,27.7275,44.6739,30.5693,2.9698,15.2619,15.59,0.3954,112.0115,8030265308.54,63995177.37,2.6272,1099437900.4,5,5,5,20.1668,15.5823,112.0115,5.094788470290007,14.589591626802845,16.43640847697483,808.92459144,False,46.86472051139087,16.964522711366843,14.74075,78.56999322275772,True,True,
002648.SZ,卫星化学,化工原料,主板,20111228,SZSE,20260918.0,26.61,10.1937,2.356,8963966.2077,1.8756,20260815.0,20260630.0,17.3926,16.9073,11.0833,6052915382.61,2.8585,1.85,51.0336,28.0936,20.2763,30.9168,126.9412,109.0094,0.3135,134.5051,23498664724.84,10868168922.13,1.0522,989844772.8,20260324.0,20251231.0,16.6375,19.7104,10.1489,6291539606.92,2.8519,1.58,51.7374,22.3148,11.5164,0.9191,-12.5357,4.02,0.2085,157.872,24159224747.43,16698728361.6,0.9188,1655948797.32,5,5,5,20.0605,10.6712,150.5666,5.669459758036916,31.737067212913097,33.72699185330394,896.3966207699999,False,41.00207784730536,25.0,12.3445,78.34657784730535,True,True,
601168.SH,西部矿业,铜,主板,20070712,SSE,20260918.0,36.03,14.448,3.8296,8585949.0,0.2775,20260730.0,20260630.0,20.4052,20.6089,12.2351,4210949570.0,3.5037,1.75,53.7217,23.9067,16.1196,24.7433,123.0349,130.0,0.2117,115.6719,26583078733.0,19040513331.0,1.1864,562954490.0,20260326.0,20251231.0,20.5017,20.364,13.7372,3618225029.0,4.2849,1.53,57.501,19.5656,9.9731,23.3104,24.2582,23.0,0.1655,143.5111,25417167087.0,16213676486.0,1.2431,1083332575.0,5,5,5,20.364,12.8551,143.5111,1.073455073582495,25.41471177442036,16.220592565602352,858.5949,False,44.51112679738562,23.48823702624094,10.346875,78.34623882362656,True,True,
603194.SH,中力股份,工程机械,主板,20241224,SSE,20260918.0,33.5,16.0047,2.4005,1343350.0,1.9403,20260826.0,20260630.0,7.8314,7.4782,7.045,408930419.46,0.3228,1.07,44.0968,30.8659,11.1204,14.1598,-4.3034,-5.56,0.033,23.6639,945775882.88,-376604488.52,1.5657,139583904.98,20260421.0,20251231.0,16.8698,16.3262,15.5216,830941418.76,1.6231,2.14,40.1176,29.3486,12.0057,10.6999,2.2382,2.14,0.0897,61.9835,369648641.88,-826988633.64,1.7785,301002289.61,5,5,5,32.945,27.8614,61.9835,2.75030200850743,28.645751957423784,23.975538534985485,134.335,False,46.68179616531778,19.38696,12.202108333333335,78.27086449865112,False,False,上市不足五年；总市值低于200亿元或缺失
301345.SZ,涛涛车业,摩托车,创业板,20230321,SZSE,20260918.0,240.69,25.8693,6.6452,2624702.7879,1.2464,20260829.0,20260630.0,14.2794,14.1554,11.0971,535799184.54,6.5348,4.96,43.1699,42.3479,19.648,60.5619,57.9394,58.16,0.259,107.2626,1270571245.68,-379646081.81,1.8285,55481529.83,20260331.0,20251231.0,24.005,23.6554,19.1843,804431689.9,6.9127,7.5,38.6991,41.4774,20.7113,32.4126,89.2863,91.21,0.1913,79.272,1033965708.7,-341492094.67,1.9775,123371000.54,5,5,5,23.6554,18.5997,41.2806,3.2127614558195905,33.483443191601616,23.255232525913282,262.47027879,False,43.79996395939381,25.0,9.1426,77.94256395939381,False,False,上市不足五年；五年经营现金流利润总额比中位数低于60%或缺失
601225.SH,陕西煤业,煤炭开采,主板,20140128,SSE,20260918.0,25.2,11.9769,2.4156,24431400.0,3.7619,20260828.0,20260630.0,11.3824,9.8314,10.2603,9736398200.0,2.1183,1.16,40.2639,33.3593,21.9348,1.1693,47.5746,34.8,0.2603,98.1969,27169875508.23,-15985259003.14,1.301,52557261.09,20260425.0,20251231.0,17.881,16.367,17.2334,15345253400.0,3.6379,1.73,41.8429,29.0587,16.8222,-14.101,-25.0227,-27.49,0.223,108.3106,25591437620.42,-6206402933.9,0.9854,665175196.06,5,5,5,25.7125,26.6393,95.8763,5.987131696146326,10.975579882086862,9.389735187990622,2443.14,False,50.35236173752759,12.501939637464044,14.702375,77.55667637499164,True,True,
688692.SH,达梦数据,软件服务,科创板,20240612,SSE,20260918.0,203.3,43.1952,5.94,2302169.2,0.787,20260826.0,20260630.0,5.8354,5.5215,5.1363,209133236.53,0.0399,1.95,10.078,95.3618,30.2926,36.2714,7.9875,10.91,0.0063,1.9216,41642035.57,-2973001695.76,11.805,160809964.03,20260411.0,20251231.0,14.8945,14.6923,13.8916,509607338.65,4.7278,4.56,15.3528,96.122,39.4427,25.0297,42.7639,49.66,0.41,91.7175,40813815.55,-3118670467.08,6.8964,253449416.36,5,5,5,21.7138,21.2428,91.7175,2.9896350610066103,31.091233799484996,23.7363632458641,230.21692000000002,False,50.04643186838348,22.61375,4.71815,77.37833186838347,False,False,上市不足五年
003000.SZ,劲仔食品,食品,主板,20200914,SZSE,20260918.0,9.4,17.4711,3.0009,414347.488,4.2784,20260825.0,20260630.0,7.6499,6.9362,5.7551,96485507.4,0.3536,0.2421,37.5725,25.2935,7.6022,23.0842,-4.9784,10.91,0.1153,127.6534,431411389.16,146869206.53,1.8553,22456372.93,20260423.0,20251231.0,17.1958,14.27,13.3743,201435915.37,0.8189,0.5461,36.2679,29.2922,9.9198,1.2793,-16.6788,-22.78,0.1512,132.4791,380443070.19,-115338599.99,1.9145,51536446.23,5,5,5,14.27,13.3743,132.4791,1.9214610214625751,21.979840951790088,21.85779406967121,41.4347488,False,41.27655947712418,21.647299104572827,14.450866666666666,77.37472524836367,False,False,总市值低于200亿元或缺失
001233.SZ,海安集团,汽车配件,主板,20251125,SZSE,20260918.0,45.58,21.0579,1.7474,847666.3014,4.3879,20260827.0,20260630.0,3.8593,3.4768,3.4658,165533962.06,0.9764,0.99,20.662,40.7406,16.4507,3.4657,-46.0898,-47.79,0.1626,78.153,582694294.84,-1017716176.82,4.019,33627486.89,20260429.0,20251231.0,15.858,15.1468,14.15,534528513.6,1.8664,3.9,23.7073,44.2325,25.0709,-2.9442,-17.5864,-16.55,0.1555,52.3354,384102952.8,-2685392516.82,3.4583,70903441.46,5,5,5,31.3508,27.9662,59.0926,6.834666668902004,77.70083900417623,34.964530930866864,84.76663014,False,46.97833333193625,16.69314,13.6538,77.32527333193624,False,False,上市不足五年；总市值低于200亿元或缺失；最新扣非利润下降超过10%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
300705.SZ,九典制药,化学制药,创业板,20171010,SZSE,20260918.0,10.55,15.4755,2.0646,527807.216,3.7446,20260822.0,20260630.0,6.077,5.6726,4.9625,149041332.97,0.6145,0.4,34.2327,64.2618,12.0536,-14.8887,-45.2119,-47.29,0.2389,169.7339,676773923.4,180503880.32,2.6802,79655053.44,20260425.0,20251231.0,18.2359,17.4765,15.6647,453129305.84,1.2936,0.96,30.6708,72.9441,15.1093,6.1495,-7.7207,-4.54,0.208,120.3285,528400947.33,74701231.87,3.6438,237408776.95,5,5,5,18.7192,17.6395,109.3351,2.6313653246936255,46.457162901432895,26.03619634515606,52.7807216,False,46.74982496338301,16.0,14.575083333333332,77.32490829671634,False,False,总市值低于200亿元或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
600096.SH,云天化,农药化肥,主板,19970709,SSE,20260918.0,28.1,9.6186,2.0164,5122603.867,4.9822,20260818.0,20260630.0,11.741,11.5007,8.1051,2874364165.66,1.6152,1.6097,47.4815,20.8902,13.7333,-8.919,6.1377,6.5,0.129,78.4762,13469764034.85,6690920997.96,0.9172,190627632.96,20260324.0,20251231.0,21.9688,21.3328,14.6019,5006770069.17,4.9848,2.8283,47.1719,20.2138,11.3554,-21.4736,-3.3962,-3.6,0.1877,137.7938,11462839708.66,6481428047.91,0.8497,772395533.27,5,5,5,25.6841,14.6389,138.2831,2.4788982687879706,153.47573030223293,-1.4980854104828967,512.2603866999999,False,52.24184413756307,10.0625,15.0,77.30434413756308,False,False,五年营收连乘增速低于3%或缺失；最新营收不增长或缺失
603129.SH,春风动力,摩托车,主板,20170818,SSE,20260918.0,290.39,25.6431,5.5663,4456987.0292,1.4463,20260818.0,20260630.0,13.7177,13.534,10.699,1050361957.22,14.6373,6.96,65.4493,27.2589,8.3385,35.8243,6.2596,10.44,0.1678,172.9724,2495779760.65,-9812616692.02,1.4874,786225377.9,20260416.0,20251231.0,24.4649,23.0919,20.3582,1581346949.71,25.9951,10.99,59.8487,26.9371,8.7802,31.304,13.8344,9.7,0.2009,212.553,248543961.81,-9328021703.52,1.3696,1219740140.59,5,5,5,20.9827,19.2219,182.1964,4.557919147703259,38.401878205206685,34.26365231391948,445.69870291999996,False,45.27870968301226,22.555,9.442741666666667,77.27645134967892,True,True,
688717.SH,艾罗能源,电气设备,科创板,20240103,SSE,20260918.0,44.12,,1.6307,705920.0,2.1249,20260825.0,20260630.0,-0.8076,-1.1126,-2.1201,-48400815.13,-0.4944,-0.22,51.4255,27.9452,-1.1138,74.5873,-124.7787,-146.14,-0.0251,,83972389.18,-2675888006.32,1.5783,289036800.11,20260429.0,20251231.0,2.7574,1.5904,0.0132,69744971.46,2.1058,0.76,38.8659,31.96,2.9623,32.8402,-40.6089,-50.73,0.0825,703.7626,51443468.26,-2952077312.87,2.0835,607841552.06,5,5,5,36.9956,26.2479,143.7019,3.1406928638438996,29.416835805100238,60.01534883526005,70.592,False,54.52584473787534,20.0,2.656125,77.18196973787533,False,False,上市不足五年；总市值低于200亿元或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失
920015.BJ,锦华新材,化工原料,北交所,20250925,BSE,20260918.0,38.04,35.6261,3.0608,515695.6013,1.1304,20260815.0,20260630.0,3.7951,3.5041,3.3305,58892839.25,0.7192,0.4705,19.4195,24.6055,15.5279,-28.012,-43.8246,-46.76,0.2373,133.9834,0.0,-896314109.51,4.2978,19197309.95,20260424.0,20251231.0,15.4425,15.1258,14.5314,190524845.42,2.1235,1.8182,21.1136,29.9751,18.8428,-16.7154,-7.7878,-7.44,0.2789,129.2103,0.0,-1183625655.91,4.0808,50614141.03,5,5,5,27.1978,26.6247,129.2103,6.035911946011142,25.85811154158566,12.048268612012269,51.56956013,False,57.36474074802875,12.819307444804908,6.829422222222222,77.01347041505588,False,False,上市不足五年；总市值低于200亿元或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
